SMILES	synton_id	synton#	reaction_id
CC(C)OP(=O)(OC(C)C)C(C)(C)O	30900	2	ether_formation
Cc1onc(-c2ccccc2)c1C(O)c1ccc(F)cc1	30901	2	ether_formation
CC1=CC(C2/C(=N/O)C=C(C)CC2(C)C)C(O)C(C)(C)C1	30902	2	ether_formation
Nc1nccc(-c2cc3c([nH]2)C(CCO)CNC3=O)n1	30903	2	ether_formation
O=C(/C=C/c1cc(=O)c(O)co1)OCCO	30904	2	ether_formation
O=c1ccc2ccc(OCCO)cc2o1	30905	2	ether_formation
Nc1nc(O)c2ncn([C@@H]3C=C[C@H](CO)C3)c2n1	30906	2	ether_formation
Cc1ccc[n+](C)c1CCCO	30907	2	ether_formation
Nc1ncnc2c1ncn2[C@H](C=O)O[C@@H](C=O)CO	30908	2	ether_formation
Cc1n[nH]c(-c2ccnc(CO)c2)n1	30909	2	ether_formation
CCOc1nc(N)nc2c1ncn2/C=C1/CC1(CO)CO	30910	2	ether_formation
Nc1nc(Cl)cc(OCC2(CO)CC=CC2)n1	30911	2	ether_formation
N#C[C@]1(CO)O[C@@H](n2ccc(=O)[nH]c2=O)[C@H](O)[C@@H]1O	30912	2	ether_formation
Cc1cn(C2CC(N(C)O)C(CO)O2)c(=O)[nH]c1=O	30913	2	ether_formation
CC(=O)NC1=C(C)C(=O)c2c(nc3n2CCC3O)C1=O	30914	2	ether_formation
C[C@H]1CCC=C2CC[C@H](C(=O)C3(CO)CO3)[C@@]21C	30915	2	ether_formation
C#CC[N+]1(C)C2CCC1CC(O)C2	30916	2	ether_formation
C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)C=C[C@@]43O)[C@@H]1CCC2=O	30917	2	ether_formation
OCC[C@@H]1C[C@@H](O)[C@H](O)[C@]2(CCCO2)O1	30918	2	ether_formation
OCCCN[C@@H]1C=C[C@H](O)[C@H](O)[C@H]1O	30919	2	ether_formation
OCC(CO)(CBr)CBr	30920	2	ether_formation
N#C[C@@H]1[C@@H](CO)O[C@@H](n2ccc(=O)[nH]c2=O)[C@@H]1O	30921	2	ether_formation
COc1ncn(C2C=C(CO)[C@@H](O)[C@H]2O)c(=O)n1	30922	2	ether_formation
Nc1nc(S)c2ncn(C3O[C@H](CO)[C@H](O)[C@H]3O)c2n1	30923	2	ether_formation
O=C(CSCCO)Nc1ccccc1	30924	2	ether_formation
Nc1cc2ncn([C@@H]3C[C@H](O)[C@@H](CO)O3)c2c(O)n1	30925	2	ether_formation
N#Cc1nn(COCCO)c2ncnc(N)c12	30926	2	ether_formation
CCCCCCCC(C)O	30927	2	ether_formation
Nc1ncnc2c1ncn2O[C@H]1CSC(CO)O1	30928	2	ether_formation
CC1C(C(C)(C)O)CCC1(C)/C=C/c1ccc(O)cc1	30929	2	ether_formation
CC1(C)CC(=O)C=C(c2ccc(CO)cc2)C1=O	30930	2	ether_formation
CCCNC(=O)C(C)(C)C(O)c1ccccc1	30931	2	ether_formation
CNC1=C(C(=O)OC)C(C)OC1O	30932	2	ether_formation
O=C(/C=C/c1ccccc1)NCCCO	30933	2	ether_formation
COC(=O)[C@@H]1OC(CO)C(O)C(O)C1O	30934	2	ether_formation
CSc1cn([C@H]2C[C@H](N=[N+]=[N-])[C@@H](CO)O2)c(=O)[nH]c1=O	30935	2	ether_formation
O=C(CNCCO)N1CCc2ccccc21	30936	2	ether_formation
OCC1COc2cc(Cl)c(Cl)cc2O1	30937	2	ether_formation
OCCNc1ncnc2c1cnn2Cc1ccccc1	30938	2	ether_formation
C/C(CC(O)(C(F)(F)F)C(F)(F)F)=N\NC(N)=S	30939	2	ether_formation
CCC#C[C@@]1(O)[C@@H](CO)O[C@@H](n2ccc(=O)[nH]c2=O)[C@@H]1O	30940	2	ether_formation
Nc1ccn([C@@H]2O[C@H](CO)[C@H](O)[C@H]2O)c(=O)n1	30941	2	ether_formation
CC1(C)Cc2c(O)c(C=O)c3c(c2C1)C(=O)OC(O)C3	30942	2	ether_formation
CC1(C)C[C@@H](O)C[C@](C)(C/N=C(\S)c2ccccc2)C1	30943	2	ether_formation
CNc1nc2sc(NCCO)nc2c2c1ncn2C	30944	2	ether_formation
CCCCC#CCCCC#CCCCCO	30945	2	ether_formation
CC(C)c1c(CO)c2c(n1C)C(=O)C=C(N1CC1C)C2=O	30946	2	ether_formation
OC1O[C@@H](CBr)[C@@H](O)[C@@H](O)[C@@H]1O	30947	2	ether_formation
OC1(c2ccc(F)cc2)CN2CCCCC2CO1	30948	2	ether_formation
Cc1cccc2c1C(O)c1cc(C(=O)N=C(N)N)ccc1-2	30949	2	ether_formation
C[S+](C)CCC(=O)Nc1ccc(OCCCO)cc1	30950	2	ether_formation
CC1(C)Oc2cc(N)c(C#N)c(N3CCCC3)c2C[C@@H]1O	30951	2	ether_formation
COC(=O)CNCC(O)COc1ccccc1C	30952	2	ether_formation
CCOC(=O)C(CO)NC(=O)C1(NC(C)=O)CCCC1	30953	2	ether_formation
OCC1O[C@H](Oc2ccc(O)cc2)C(O)C(O)C1O	30954	2	ether_formation
C/C=C/C(O)P(=O)(OC)OC	30955	2	ether_formation
CC1(C)CC2(C)CC1CC2(O)c1ccccc1	30956	2	ether_formation
CCCCCCCCCCCCC(=O)[C@@H](O)CC	30957	2	ether_formation
CC(C)[N+]1(CCO)CC1	30958	2	ether_formation
CCCCCCCCC(O)CC(C)=O	30959	2	ether_formation
Nc1ccn([C@@H]2C[C@H](CO)C(CO)(CO)O2)c(=O)n1	30960	2	ether_formation
C=CCOC1=C2CC[C@H](O)[C@@]2(C)CCC1=O	30961	2	ether_formation
Cc1cn([C@@H]2C[C@H](CO)N(N=O)C2)c(=O)[nH]c1=O	30962	2	ether_formation
C[C@]12CC[C@@H]3C[C@@H](CCO)CC[C@H]3[C@@H]1CCC2=O	30963	2	ether_formation
C=C1C(=O)OC2C1CC[C@H](C)[C@@]1(O)[C@H](O)CC(=O)[C@@]21C	30964	2	ether_formation
COCN1C(=O)[C@@H]2C[C@@H](O)CN2C(=O)c2ccccc21	30965	2	ether_formation
C[C@@H]1CC[C@H]2[C@H](CO)CO[C@@H]3O[C@]4(C)CC[C@@H]1[C@@]23OO4	30966	2	ether_formation
COC1=C(OC)[C@@H]([C@@H](O)CO)OC1=O	30967	2	ether_formation
COc1ccc(C(O)CNN)cc1	30968	2	ether_formation
COc1ccc(N2C(=O)c3ccccc3C2O)cc1	30969	2	ether_formation
CC(C)O[C@@H]1O[C@]2(CO)CC[C@]1(O)[C@@H](O)[C@@H]2O	30970	2	ether_formation
CC1(C)C[C@H](O)C[C@](C)(CNC(=O)c2ccccc2O)C1	30971	2	ether_formation
C=C1C(O)C(O)C(O)C(O)C1O	30972	2	ether_formation
O=c1[nH]c(=O)n([C@@H]2CC(O)C(CO)S2)cc1[N+](=O)[O-]	30973	2	ether_formation
CCOC(=O)c1cnc2ccnn2c1NCCO	30974	2	ether_formation
O=c1[nH]c(=O)n(C2CC(O)C(O)C(CO)O2)cc1F	30975	2	ether_formation
NS(=O)(=O)c1ccc(SCCCO)cc1	30976	2	ether_formation
CCc1cc(=O)oc2nc(OCC#CCCO)[nH]c(=O)c12	30977	2	ether_formation
Cc1ccc(C)c(CNC[C@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)c1	30978	2	ether_formation
C=CCO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1NC(C)=O	30979	2	ether_formation
O[C@H]1c2cc3c(cc2S[C@H]1Cn1ccnc1)CCCC3	30980	2	ether_formation
C#C[C@]1(O)C[C@@H]2C[C@H]1[C@H]1CC(=C3CCC(=O)CC3)C[C@@H]21	30981	2	ether_formation
CC(Sc1ccccc1)C(CO)(CO)[N+](=O)[O-]	30982	2	ether_formation
Nc1nc(Cl)c2ncn([C@@H]3CO[C@H](CO)O3)c2n1	30983	2	ether_formation
Nc1nc(=O)n([C@H]2CO[C@H](CO)O2)cc1Cl	30984	2	ether_formation
Nc1c2c(nc3ccccc13)C(O)CCC2	30985	2	ether_formation
COc1cccc(C2(O)CCN(Cc3ccncc3)CC2)c1	30986	2	ether_formation
CCCCCCCCOC1=C(O)C(=O)OC1C(O)CO	30987	2	ether_formation
C=C1CC2OC(=O)C(=C)C2[C@@H](O)C2C(=C)CCC12	30988	2	ether_formation
N#Cc1ncn(CCO)c1N	30989	2	ether_formation
Cc1nc(Nc2nc3ccccc3[nH]2)[nH]c(=O)c1CCO	30990	2	ether_formation
C[C@H](Sc1ccc(Cl)cc1)[C@H](O)c1ccccc1	30991	2	ether_formation
C[n+]1c2ccccc2c(NCCO)c2[nH]c3ccccc3c21	30992	2	ether_formation
CC[C@H](CO)NC(=O)NC12CC3CC(CC(C3)C1)C2	30993	2	ether_formation
Nc1nc(N)c2nn(C3O[C@H](CO)[C@@H](O)[C@H]3O)nc2n1	30994	2	ether_formation
CC1C(O)C2CC[N+]1(C)CC2	30995	2	ether_formation
Cc1cccc2c(C(O)c3cn(C)c4ccccc34)c[nH]c12	30996	2	ether_formation
OC(c1ccc(OCc2ccncc2)cc1)C1CC1	30997	2	ether_formation
CCCNc1ncnc2c1cnn2CC(O)c1ccccc1	30998	2	ether_formation
O=c1cccccc1N1CCN(CCO)CC1	30999	2	ether_formation
C=C1C(=O)O[C@@H]2C[C@H](C)C(CCC(C)O)=CC[C@H]12	31000	2	ether_formation
COc1ccc(N2C3=[N+](CCCC3)CC2(C)O)cc1	31001	2	ether_formation
NC(N)=NC(=O)c1ccc2c(c1)C(O)c1cccc(CO)c1-2	31002	2	ether_formation
O=C1C[C@@H]2CC[C@H]3[C@@H](CC[C@@H]4C[C@@H](O)CC[C@H]43)[C@@H]2C1	31003	2	ether_formation
OC[C@@H]1[C@H](O)C(O)CN1c1c[nH]c2c(O)ncnc12	31004	2	ether_formation
CO[C@@H]1OC(CNC(=O)C(C)(C)C)[C@@H](O)C(O)[C@@H]1O	31005	2	ether_formation
C[C@@H]1N[C@H](CC(=O)Nc2cccc(F)c2)[C@@H](O)[C@H](O)[C@@H]1O	31006	2	ether_formation
CCc1n[n+]([O-])c2ccc(OCCCO)cc2[n+]1[O-]	31007	2	ether_formation
C=Cc1ncnc2c1ncn2C1O[C@H](CO)[C@@H](O)[C@H]1O	31008	2	ether_formation
CCOC(=O)c1cc([C@H]2OC[C@@H](O)[C@@H]2Cl)oc1C	31009	2	ether_formation
Nc1nc(S)c2ccn([C@H]3C[C@H](O)[C@@H](CO)O3)c2n1	31010	2	ether_formation
Nc1nc(F)nc2c1ncn2[C@H]1CO[C@@H](CO)O1	31011	2	ether_formation
CNC(=O)[C@@H]1C[C@@H](O)CN1C(C)=O	31012	2	ether_formation
C[C@]12C(=O)N(CCO)C(=O)[C@@]1(C)[C@@H]1CC[C@H]2O1	31013	2	ether_formation
C=C(CO)OC(=C)n1cnc2c(N)ncnc21	31014	2	ether_formation
CCCCNC(=S)N1[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]1CO	31015	2	ether_formation
O=c1[nH]c(=O)c([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)co1	31016	2	ether_formation
OCc1cccc(-c2csc(C(O)c3ccccc3)n2)c1	31017	2	ether_formation
Nc1ncnc2c1ncn2[C@H]1C[C@@H](CO)CO1	31018	2	ether_formation
CCCCCCCc1c(O)ccc(O)c1CO	31019	2	ether_formation
O=C1N[C@H](CO)[C@H](O)[C@H](O)[C@H]1O	31020	2	ether_formation
C=C(C)C(O)Cc1c(O)c(OC)cc2ccc(=O)oc12	31021	2	ether_formation
Nc1ccc(S[C@@H]2O[C@@H]([C@H](O)CO)[C@H](O)[C@H]2O)cc1	31022	2	ether_formation
Nc1nc(Cl)cc2c1ncn2[C@H]1C[C@H](O)[C@@H](CO)O1	31023	2	ether_formation
CC12C=CC3=CCCCC3C1CC[C@]2(C)O	31024	2	ether_formation
C=C(C(=O)OCC)C(C)O	31025	2	ether_formation
CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@H](O)CCC[C@]12C	31026	2	ether_formation
O=C(Nc1ccccc1Cl)c1cnc(NCCO)cn1	31027	2	ether_formation
OC(CNCc1ccccc1C(F)(F)F)C(F)(F)F	31028	2	ether_formation
Nc1ccn([C@@H]2O[C@@](CO)(CCl)[C@@H](O)[C@H]2O)c(=O)n1	31029	2	ether_formation
C=C1OC(=O)C2=C1O[C@H]1C[C@](C)(CC(O)C1O)C2=O	31030	2	ether_formation
COc1c(O)ccc2c(CO)cc(=O)oc12	31031	2	ether_formation
COc1ccc2c(c1)c(=O)c1c(n2C)OC(C)(C)C(O)C1	31032	2	ether_formation
C[N+](C)(C)C[C@H]1CC[C@@H](O)C1	31033	2	ether_formation
Cc1ccc(OC(C)C)c(CN(CCO)CCO)c1	31034	2	ether_formation
CC1(C)Oc2ccc(C=O)cc2C(N2CCCC2=O)[C@@H]1O	31035	2	ether_formation
Nc1ccn([C@@H]2O[C@@](CO)(CF)[C@@H](O)[C@H]2F)c(=O)n1	31036	2	ether_formation
COc1ccc2c(c1)S(=O)(=O)N=C(N[C@H](C)CO)N2	31037	2	ether_formation
CC1(C)CCC[C@@]2(C)[C@H]1C[C@H](O)[C@@]1(C)OC(=O)C[C@H]21	31038	2	ether_formation
COc1ccccc1/C=C/C(=O)NCCO	31039	2	ether_formation
CCCC[n+]1cccc2c1CCC1CCC(O)CC21	31040	2	ether_formation
CCCCCCCCN[C@@H]1C=C(CO)[C@H](O)[C@H](O)[C@H]1O	31041	2	ether_formation
COC[C@@]1(O)OC[C@@H](O)[C@H](O)[C@@H]1O	31042	2	ether_formation
Nc1nccc2c1ncn2C1=C[C@H](CO)[C@@H](O)[C@H]1O	31043	2	ether_formation
COc1cc2c3c(ccc2cc1C)C(C)(C)C(O)CC3	31044	2	ether_formation
C[N+]1=C2CCCCCN2C(O)(c2ccccc2)C1	31045	2	ether_formation
O=C(NC12CC3CC(CC(C3)C1)C2)N[C@H]1CC[C@@H](O)CC1	31046	2	ether_formation
C[N+]1(CCO)CCOCC1	31047	2	ether_formation
Cc1cc(O)c2c(c1O)[C@H](O)[C@H]1C[C@@H](O)CC[C@@H]1C2=O	31048	2	ether_formation
CC(C)(O)c1nc2cc(Cl)c(Cl)cc2n1CC#N	31049	2	ether_formation
OCc1ccc(OCCCc2c[nH]cn2)cc1	31050	2	ether_formation
CC1(C)Oc2cc(C#N)sc2[C@@H](N2CCCC2=O)[C@@H]1O	31051	2	ether_formation
Cc1cc(C)cc(C(O)c2nc(-c3ccccc3F)c[nH]2)c1	31052	2	ether_formation
O=[N+]([O-])c1ccc([C@]2(O)C[n+]3cccnc3N2C2CC2)cc1	31053	2	ether_formation
Nc1c2c(nc3ccccc13)C[C@H](O)C[C@H]2O	31054	2	ether_formation
C[C@@H]1C[C@H](C[N+](C)(C)C)C[C@@H]1O	31055	2	ether_formation
CC(O)(Cn1cncn1)c1ccc(-n2ccnc2)cc1	31056	2	ether_formation
CC1=CC(c2oc(CO)cc(=O)c2O)c2ccccc2O1	31057	2	ether_formation
CCC[C@@]1(O)[C@@H](CO)O[C@@H](n2ccc(=O)[nH]c2=O)[C@@H]1O	31058	2	ether_formation
CC12CC[C@H]3[C@@H](CC[C@H]4C[C@H](O)CCC43C)[C@@H]1CC[C@@H]2O	31059	2	ether_formation
Nc1nc2ccccc2c2c1ncn2CCO	31060	2	ether_formation
CC(C)(C)C(=O)Cn1c(NCCCO)nc2ccccc21	31061	2	ether_formation
CC(O)CN1CCN(C(=O)c2ccc3c(c2)COC3)CC1	31062	2	ether_formation
CCC1(CO)CC(=O)NC1=O	31063	2	ether_formation
N#CC1(O)CN2CCC1CC2	31064	2	ether_formation
CC(O)(CC#N)c1nc2cc(Cl)c(Cl)cc2[nH]1	31065	2	ether_formation
O[C@@H](C[C@H]1c2ccccc2-c2cncn21)C1CCCCC1	31066	2	ether_formation
C[C@]12CC=C(c3ccc(O)cc3)C[C@H]1CC[C@@H]2O	31067	2	ether_formation
Cc1c([C@H]2CC[C@]3(C)[C@@H](O)CC[C@@H]3C2)cc(F)c(O)c1F	31068	2	ether_formation
C[C@@H]1CC(=O)[C@]2(O)[C@@]3(C)COC(=O)C[C@]12CC(=O)[C@]3(C)O	31069	2	ether_formation
CC(COCCO)OCCO	31070	2	ether_formation
Cc1ccc(C(O)c2nc3c(cc2C)CCC3)cc1	31071	2	ether_formation
COc1ccc(C2=NNC(=O)CC2CO)cc1OC	31072	2	ether_formation
OCC(CO)(CCl)CCl	31073	2	ether_formation
Cc1cn([C@@H]2OC[C@@](O)(CO)[C@H]2O)c(=O)[nH]c1=O	31074	2	ether_formation
CCC(CO)NCC#Cc1ccccc1	31075	2	ether_formation
O=C1C=C[C@]2(C[C@H](O)[C@H](c3ccccc3)O2)O1	31076	2	ether_formation
Cc1ccc([C@@H]2C[C@H](O)Cc3cc(Cl)ccc3N2)s1	31077	2	ether_formation
O=C1C=C[C@@]2(C[C@H](O)[C@H](c3ccccc3)O2)O1	31078	2	ether_formation
O=[N+]([O-])c1cncn1CCS(=O)(=O)NCCO	31079	2	ether_formation
OCCNc1nc(NCc2ccco2)c2ccccc2n1	31080	2	ether_formation
CCOC(=O)C(CO)c1ccc(C(F)(F)F)cc1	31081	2	ether_formation
CC(O)[C@H](CO)NC(=O)c1ccccc1	31082	2	ether_formation
O=c1nc2n(c3c1CCCC3)[C@@H]1[C@H](O2)O[C@H](CO)[C@H]1O	31083	2	ether_formation
O=c1[nH]c(=O)n([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)c2c1CCCC2	31084	2	ether_formation
N#Cc1c[nH]c2nc(N)nc(-c3ccccc3CO)c12	31085	2	ether_formation
OCc1cc2ccccc2s1	31086	2	ether_formation
C#C[C@@]1(O)[C@@H](CO)O[C@@H](n2cnc3c(N)ncnc32)[C@@H]1O	31087	2	ether_formation
Nc1ncnc2c1ncn2C[C@H]1C[C@H]1CO	31088	2	ether_formation
CC(=O)NC[C@H]1CN(c2ccc(C(C)(C)O)cc2)C(=O)O1	31089	2	ether_formation
OCC1CC=CC1n1cnc2c(NC3CCCC3)ncnc21	31090	2	ether_formation
O=C(NCCO)c1cnn2c(O)cc(-c3ccccc3)nc12	31091	2	ether_formation
C[C@H]1C[C@@H](O)C[C@H]2C(=O)c3occ(CO)c3[C@@H](O)[C@]12C	31092	2	ether_formation
OCCN(CCO)Cc1ccc(F)cc1F	31093	2	ether_formation
O=C1c2ccc(-c3cccs3)nc2CCC1(CO)CO	31094	2	ether_formation
OCCN(CCO)Cc1cccc(Cl)c1	31095	2	ether_formation
CCOC(=O)C1(C(O)c2ccc[nH]2)CO1	31096	2	ether_formation
CCCCN1C[C@H](O)[C@@H](O)[C@H](O)[C@@H]1CO	31097	2	ether_formation
CCc1ncnc2c1ccn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O	31098	2	ether_formation
CO[C@@H]1CN(O)C[C@@H](CO)O1	31099	2	ether_formation
CC(=O)OC1OC=CC2C1CC[C@H]2O	31100	2	ether_formation
CN(CC(=O)N1CCOCC(CO)C1)Cc1ccccn1	31101	2	ether_formation
CCC(=O)NCC1(O)CCC(C(C)(C)C)CC1	31102	2	ether_formation
CO[C@]12OC(=O)C=C1[C@@H](O)C[C@H]1C(C)=C[C@@H]2CC1(C)C	31103	2	ether_formation
COc1c(C[C@H](C)C(C)(C)O)c(=O)n(C)c2ccccc12	31104	2	ether_formation
COc1ccc(C(O)CN(C)N)c(OC)c1OC	31105	2	ether_formation
COc1cc(C(=O)C(O)CO)ccc1O	31106	2	ether_formation
C=C1C(=O)O[C@H]2/C=C(C)\C=C/[C@H]3O[C@]3(C)C[C@@H](O)[C@@H]12	31107	2	ether_formation
C=C1C[C@@]23CC[C@@H]4C(C)(C)[C@H](O)CC[C@@]4(C)[C@@H]2CC[C@H]1C3	31108	2	ether_formation
[3H]C(O)[C@H]1O[C@@H](n2cnc3c(=O)[nH]cnc32)[C@H](O)[C@@H]1O	31109	2	ether_formation
C=C1C(=O)O[C@H](C2=C(C)[C@@H](O)CC2=O)[C@@H]1CCC(C)=O	31110	2	ether_formation
OC[C@H]1O[C@@]2(CC(c3ccccc3)=NO2)[C@H](O)[C@@H](O)[C@@H]1O	31111	2	ether_formation
OCCCCCCCCCCCCOc1cccnc1	31112	2	ether_formation
Nc1nc(=O)[nH]c2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O	31113	2	ether_formation
C=C1[C@@H](O)C[C@H]2C[C@]3(C)CC[C@](C)(CO)[C@@H]3[C@@H]12	31114	2	ether_formation
CN(C)C1=N[C@H]2[C@H](O[C@H](C(F)F)[C@@H](O)[C@@H]2O)S1	31115	2	ether_formation
CSCC(O)C(O)CNCc1c[nH]c2c(=O)[nH]cnc12	31116	2	ether_formation
O=[N+]([O-])c1ccc(N(CCO)CCO)c([N+](=O)[O-])c1	31117	2	ether_formation
CN(N)CC(O)c1ccccc1	31118	2	ether_formation
CC(C)c1cc(C(=O)NCCN2CCCCC2CO)on1	31119	2	ether_formation
Cc1cn([C@H]2C[C@@H]3[C@@H](Cl)C[C@H]2[C@H]3CO)c(=O)[nH]c1=O	31120	2	ether_formation
Oc1ncnc2c1nnn2[C@@H]1c2ccccc2C[C@H]1O	31121	2	ether_formation
O=c1ccn([C@@H]2O[C@H](CO)[C@H](F)[C@@H]2O)c(=O)[nH]1	31122	2	ether_formation
CC[C@H](CO)Nc1nc(NCC2CC2)c2ncn(C)c2n1	31123	2	ether_formation
CNc1ncnc2c1ccn2[C@@H]1C(F)=C(CO)[C@@H](O)[C@H]1O	31124	2	ether_formation
Nc1nc(F)cc2c1ncn2[C@@H]1C[C@H](O)[C@@H](O)[C@H]1O	31125	2	ether_formation
N#Cc1ccc2c(c1)CC(Cn1cc(CCO)nn1)O2	31126	2	ether_formation
O=C(NCCO)c1ccc(-c2ccc3nncn3c2)cc1	31127	2	ether_formation
C[C@]12CC[C@H]3[C@@H](CCC4=CCCC[C@@]43CO)[C@@H]1CC[C@@H]2O	31128	2	ether_formation
COc1ccc(C/N=C2\N[C@H](CO)[C@H](O)[C@H](O)[C@H]2O)cc1	31129	2	ether_formation
CC/C=C(\C)C(O)CCCCC	31130	2	ether_formation
OC1(c2ccc(F)cc2)c2ccccc2C2=NCCCN21	31131	2	ether_formation
C#C[C@]1(O)C[C@H](n2cnc3c(N)ncnc32)O[C@@H]1CO	31132	2	ether_formation
CC(O)/C=C/C=C/C(O)CC/C=C/C(=O)NCC(C)(C)O	31133	2	ether_formation
C/C=C/C=C/C=C/CC/C=C/C(=O)NCC(C)(C)O	31134	2	ether_formation
COc1ccc(-n2cc(CO)nn2)cc1	31135	2	ether_formation
COc1ccc2c(c1)C(O)c1c-2n(C)c2ccccc12	31136	2	ether_formation
CN(C)c1cnn(C2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)c1	31137	2	ether_formation
C=C(C(=O)OCCO)C(O)c1ccccn1	31138	2	ether_formation
C[C@H](O)[C@@H](O)/C=C/C=C/CC/C=C/C(=O)NCC(C)(C)O	31139	2	ether_formation
Nc1nc(O)c2ccn(C3C=CC(CO)C3)c2n1	31140	2	ether_formation
COc1ccc(C(=O)n2c(C)c(CCO)c(=O)n2C)cc1	31141	2	ether_formation
O=c1ccn([C@@H]2O[C@H](CO)[C@@H](O)C2(F)F)c(=O)[nH]1	31142	2	ether_formation
O=C1OC[C@@H]2[C@@H](O)[C@H](O)[C@@H](O)[C@@H](O)N12	31143	2	ether_formation
COC1=C(O)C(=O)O[C@@H]1[C@@H](O)CO	31144	2	ether_formation
CC(O)Cc1ccc2c(c1CO)OC(C(C)(C)O)C2	31145	2	ether_formation
O=C1C=C[C@@H]2O[C@H](c3ccccc3)[C@@H](O)[C@@H]2O1	31146	2	ether_formation
CCc1nn(CCO)c(CC)c1Oc1ccc(F)cc1	31147	2	ether_formation
O=C1CCCN(c2cccc(CO)c2)N1	31148	2	ether_formation
OCCCc1cccnc1	31149	2	ether_formation
C=C(C(=O)OCCC)C(O)c1cccc([N+](=O)[O-])c1	31150	2	ether_formation
CC(=O)N[C@H]1CCC(=O)N(C[C@H](O)c2ccccc2)C1=O	31151	2	ether_formation
Nc1ncnc2c1ncn2C=C=CCO	31152	2	ether_formation
Cc1ncc([N+](=O)[O-])n1CC(O)COc1ccccc1	31153	2	ether_formation
NC(=O)c1ncn([C@H]2C[C@@H](CO)[C@H](O)[C@@H]2O)n1	31154	2	ether_formation
O=S(=O)(Cc1ccccc1)CC(O)Cn1cccn1	31155	2	ether_formation
O=C(Cc1cnc(-n2cccc2)s1)NCCCO	31156	2	ether_formation
CC1(C)[C@@H](CO)CC[C@@]1(C)Cn1cnc2c(=O)[nH]cnc21	31157	2	ether_formation
CC(C)=C/C=C1\C[C@H](O)[C@@H]2O[C@]2(CC=C(C)C)C1=O	31158	2	ether_formation
Nc1ncc(F)c2c1ncn2[C@@H]1C=C(CCO)[C@@H](O)[C@H]1O	31159	2	ether_formation
Cc1cnc(N)c2ncn([C@@H]3C=C(CO)[C@@H](O)[C@H]3O)c12	31160	2	ether_formation
Nc1nc(F)cc2c1ncn2[C@@H]1C[C@H](CO)[C@@H](O)[C@H]1O	31161	2	ether_formation
Cc1ncnc2c1ncn2-c1cccc(CO)c1	31162	2	ether_formation
CC(C)[C@@H]1CC[C@@](C)(O)[C@H]2CCC(C=O)=C[C@@H]12	31163	2	ether_formation
OC1(c2ccccn2)c2ccccc2C2=NCCN21	31164	2	ether_formation
NC(=O)Cc1cn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)nc1N	31165	2	ether_formation
C=C1C[C@@H]2OC(=O)C(=C)[C@H]2[C@H](O)/C=C(\C)CCC1=O	31166	2	ether_formation
Nc1ncc(F)c2c1ncn2[C@@H]1C[C@H](CCO)[C@@H](O)[C@H]1O	31167	2	ether_formation
O=C(NCCCO)c1cc(-c2ccccc2)[nH]n1	31168	2	ether_formation
CC(=O)Nc1ccc(NC(=O)CCC(=O)NCCO)cc1	31169	2	ether_formation
CCOc1ccc2c(c1)C(=O)c1cc(OCCO)ccc1-2	31170	2	ether_formation
CCC(=O)O[C@H]1C[C@H](n2ccc(N)nc2=O)O[C@@H]1CO	31171	2	ether_formation
CCCCC(O)CCCCCCCc1ccc(O)c(C)n1	31172	2	ether_formation
Nc1[nH]cnc2c(C3N[C@H](CO)[C@H](O)[C@@H]3O)cnc1-2	31173	2	ether_formation
Cn1c(CO)cnc1SCC(=O)c1ccc(F)cc1	31174	2	ether_formation
COCC1(O)OCCC1=O	31175	2	ether_formation
CC(C)[C@H](CO)NCc1nc(C2CCCOC2)ccc1F	31176	2	ether_formation
CC12CCC3C(CCC4CC(=O)OCC43C)C1CCC2O	31177	2	ether_formation
C=C(C)C(O)C=Cc1ccccc1OC	31178	2	ether_formation
CC(O)COc1ccccc1Cl	31179	2	ether_formation
OC[C@@H]1[C@@H](O)[C@H](O)CCN1Cc1cccs1	31180	2	ether_formation
CC1=Cc2nc(C)cc3cc(OCCO)cc(c23)O1	31181	2	ether_formation
CCCCCCCC[C@H]1N[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O	31182	2	ether_formation
CC(=O)/C=C/C=C(C)/C=C/[C@@]1(O)C(C)=CC(=O)CC1(C)C	31183	2	ether_formation
Nc1ncnc2c1c(=O)ccn2[C@H]1C[C@@H](O)[C@@H](CO)O1	31184	2	ether_formation
COC(=O)N1N=C(c2ccccc2)CC1(O)C(F)(F)F	31185	2	ether_formation
C/C(=C1/CCOC1=O)[C@@H](O)[C@@H]1OCC[C@@H](O)[C@H]1O	31186	2	ether_formation
CC(C)C[C@@H](CO)NS(=O)(=O)c1ccc(Cl)s1	31187	2	ether_formation
CCC(CO)NC(=O)c1cc2cccc(OC)c2oc1=N	31188	2	ether_formation
